Iso3_code,Country,Region,Category,Sex,Year,VALUE
AND,Andorra,Europe,Acts that result in the depletion of degradation of natural resources,Total,2019,1149
ARE,United Arab Emirates,Asia,Corruption,Total,2019,762
ARE,United Arab Emirates,Asia,Corruption,Total,2020,81
ARE,United Arab Emirates,Asia,Corruption,Total,2021,4041
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2016,2298
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2017,129
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2019,607
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2020,0
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2021,5041
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2016,37
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2017,199
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2019,538
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2020,2377
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2021,8
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2016,3770
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2017,33
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2018,117
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2019,2193
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2020,133
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2021,0
ARE,United Arab Emirates,Asia,Burglary,Total,2003,10
ARE,United Arab Emirates,Asia,Burglary,Total,2004,551
ARE,United Arab Emirates,Asia,Burglary,Total,2013,5
ARE,United Arab Emirates,Asia,Burglary,Total,2014,182
ARE,United Arab Emirates,Asia,Burglary,Total,2015,2
ARE,United Arab Emirates,Asia,Burglary,Total,2016,24571
ARE,United Arab Emirates,Asia,Burglary,Total,2017,24627
ARE,United Arab Emirates,Asia,Burglary,Total,2018,6
ARE,United Arab Emirates,Asia,Burglary,Total,2022,16
ARE,United Arab Emirates,Asia,Theft,Total,2003,154
ARE,United Arab Emirates,Asia,Theft,Total,2004,314
ARE,United Arab Emirates,Asia,Theft,Total,2012,538
ARE,United Arab Emirates,Asia,Theft,Total,2013,857
ARE,United Arab Emirates,Asia,Theft,Total,2014,5890
ARE,United Arab Emirates,Asia,Theft,Total,2015,40
ARE,United Arab Emirates,Asia,Theft,Total,2016,0
ARE,United Arab Emirates,Asia,Theft,Total,2017,36
ARE,United Arab Emirates,Asia,Theft,Total,2018,693
ARE,United Arab Emirates,Asia,Theft,Total,2022,1602
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2003,7505
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2004,154
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2005,1013
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2006,3414
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2012,30813
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2013,918
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2014,53
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2015,746
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2016,131
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2017,312
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2018,19791
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2022,6653
ARE,United Arab Emirates,Asia,Fraud,Total,2016,1
ARE,United Arab Emirates,Asia,Fraud: Cyber-related (Cy),Total,2016,1818
ARE,United Arab Emirates,Asia,Money laundering,Total,2016,469
ARE,United Arab Emirates,Asia,Money laundering,Total,2022,9393
ARE,United Arab Emirates,Asia,Unlawful access to a computer system,Total,2019,977
ARE,United Arab Emirates,Asia,Unlawful access to a computer system,Total,2020,84
ARE,United Arab Emirates,Asia,Unlawful access to a computer system,Total,2021,950
ARE,United Arab Emirates,Asia,Unlawful interference with a computer system or computer data,Total,2019,0
ARE,United Arab Emirates,Asia,Unlawful interference with a computer system or computer data,Total,2020,2915
ARE,United Arab Emirates,Asia,Unlawful interference with a computer system or computer data,Total,2021,458
ARE,United Arab Emirates,Asia,Unlawful interception or access of computer data,Total,2019,4919
ARE,United Arab Emirates,Asia,Unlawful interception or access of computer data,Total,2020,565
ARE,United Arab Emirates,Asia,Unlawful interception or access of computer data,Total,2021,759
ARE,United Arab Emirates,Asia,Corruption,Total,2019,779
ARE,United Arab Emirates,Asia,Corruption,Total,2020,0
ARE,United Arab Emirates,Asia,Corruption,Total,2021,367
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2016,2
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2017,60
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2019,362
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2020,9879
ARE,United Arab Emirates,Asia,Corruption: Bribery,Total,2021,3237
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2016,12
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2017,1396
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2019,5110
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2020,41
ARE,United Arab Emirates,Asia,Corruption: Other acts of corruption,Total,2021,4777
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2016,1579
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2017,996
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2018,1063
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2019,87
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2020,3700
ARE,United Arab Emirates,Asia,Smuggling of migrants,Total,2021,2745
ARE,United Arab Emirates,Asia,Burglary,Total,2003,119
ARE,United Arab Emirates,Asia,Burglary,Total,2004,757
ARE,United Arab Emirates,Asia,Burglary,Total,2013,1
ARE,United Arab Emirates,Asia,Burglary,Total,2014,5374
ARE,United Arab Emirates,Asia,Burglary,Total,2015,42
ARE,United Arab Emirates,Asia,Burglary,Total,2016,760
ARE,United Arab Emirates,Asia,Burglary,Total,2017,912
ARE,United Arab Emirates,Asia,Burglary,Total,2018,6516
ARE,United Arab Emirates,Asia,Burglary,Total,2022,364
ARE,United Arab Emirates,Asia,Theft,Total,2003,9
ARE,United Arab Emirates,Asia,Theft,Total,2004,3842
ARE,United Arab Emirates,Asia,Theft,Total,2012,5
ARE,United Arab Emirates,Asia,Theft,Total,2013,86
ARE,United Arab Emirates,Asia,Theft,Total,2014,96
ARE,United Arab Emirates,Asia,Theft,Total,2015,2030
ARE,United Arab Emirates,Asia,Theft,Total,2016,5
ARE,United Arab Emirates,Asia,Theft,Total,2017,0
ARE,United Arab Emirates,Asia,Theft,Total,2018,14
ARE,United Arab Emirates,Asia,Theft,Total,2022,624
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2003,4
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2004,205
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2005,1
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2006,24874
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2012,7
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2013,26
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2014,178
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2015,335
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2016,623
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2017,828
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2018,82
ARE,United Arab Emirates,Asia,Theft: of a motorized vehicle,Total,2022,5320
ARE,United Arab Emirates,Asia,Fraud,Total,2016,31
ARE,United Arab Emirates,Asia,Fraud: Cyber-related (Cy),Total,2016,0
ARE,United Arab Emirates,Asia,Money laundering,Total,2016,19
ARE,United Arab Emirates,Asia,Money laundering,Total,2022,841
ARE,United Arab Emirates,Asia,Unlawful access to a computer system,Total,2019,1631
ARE,United Arab Emirates,Asia,Unlawful access to a computer system,Total,2020,6109
ARE,United Arab Emirates,Asia,Unlawful access to a computer system,Total,2021,212
ARE,United Arab Emirates,Asia,Unlawful interference with a computer system or computer data,Total,2019,1093
ARE,United Arab Emirates,Asia,Unlawful interference with a computer system or computer data,Total,2020,8
ARE,United Arab Emirates,Asia,Unlawful interference with a computer system or computer data,Total,2021,4017
ARE,United Arab Emirates,Asia,Unlawful interception or access of computer data,Total,2019,1088
ARE,United Arab Emirates,Asia,Unlawful interception or access of computer data,Total,2020,71
ARE,United Arab Emirates,Asia,Unlawful interception or access of computer data,Total,2021,1171
ARG,Argentina,Americas,Theft,Total,2005,186
ARG,Argentina,Americas,Theft,Total,2006,249
ARG,Argentina,Americas,Theft,Total,2007,21281
ARG,Argentina,Americas,Theft,Total,2008,0
ARG,Argentina,Americas,Theft,Total,2014,6671
ARG,Argentina,Americas,Theft,Total,2015,406
ARG,Argentina,Americas,Theft,Total,2016,0
ARG,Argentina,Americas,Theft,Total,2017,1
ARG,Argentina,Americas,Theft,Total,2018,1180
ARG,Argentina,Americas,Theft,Total,2019,898
ARG,Argentina,Americas,Theft,Total,2020,0
ARG,Argentina,Americas,Theft,Total,2021,3085
ARG,Argentina,Americas,Theft,Total,2022,5274
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2005,534
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2006,538
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2007,694
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2008,3
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2015,431
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2017,0
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2018,57
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2019,359
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2020,9739
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2021,3240
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2022,24
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2023,1610
ARG,Argentina,Americas,Theft,Total,2005,4928
ARG,Argentina,Americas,Theft,Total,2006,27
ARG,Argentina,Americas,Theft,Total,2007,3481
ARG,Argentina,Americas,Theft,Total,2008,864
ARG,Argentina,Americas,Theft,Total,2014,1515
ARG,Argentina,Americas,Theft,Total,2015,165
ARG,Argentina,Americas,Theft,Total,2016,3672
ARG,Argentina,Americas,Theft,Total,2017,2504
ARG,Argentina,Americas,Theft,Total,2018,145
ARG,Argentina,Americas,Theft,Total,2019,652
ARG,Argentina,Americas,Theft,Total,2020,0
ARG,Argentina,Americas,Theft,Total,2021,5118
ARG,Argentina,Americas,Theft,Total,2022,3
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2005,905
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2006,1187
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2007,1111
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2008,261
ARG,Argentina,Americas,Theft: of a motorized vehicle,Total,2015,9
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2017,3671
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2018,3
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2019,120
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2020,95
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2021,1703
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2022,2
ARG,Argentina,Americas,Trade or possession of protected or prohibited species of faune and flora,Total,2023,0
ARG,Argentina,Americas,Total,Total,2016,11
ARM,Armenia,Asia,Corruption,Total,2013,525
ARM,Armenia,Asia,Corruption,Total,2014,0
ARM,Armenia,Asia,Corruption,Total,2015,199
ARM,Armenia,Asia,Corruption,Total,2016,0
ARM,Armenia,Asia,Corruption,Total,2017,20601
ARM,Armenia,Asia,Corruption,Total,2018,22051
ARM,Armenia,Asia,Corruption,Total,2019,16
ARM,Armenia,Asia,Corruption,Total,2020,23
ARM,Armenia,Asia,Corruption,Total,2021,42
ARM,Armenia,Asia,Corruption,Total,2022,336
ARM,Armenia,Asia,Corruption,Total,2023,820
ARM,Armenia,Asia,Corruption: Bribery,Total,2013,5455
ARM,Armenia,Asia,Corruption: Bribery,Total,2014,41
ARM,Armenia,Asia,Corruption: Bribery,Total,2015,0
ARM,Armenia,Asia,Corruption: Bribery,Total,2016,25
ARM,Armenia,Asia,Corruption: Bribery,Total,2017,912
ARM,Armenia,Asia,Corruption: Bribery,Total,2018,1412
ARM,Armenia,Asia,Corruption: Bribery,Total,2019,5373
ARM,Armenia,Asia,Corruption: Bribery,Total,2020,175
ARM,Armenia,Asia,Corruption: Bribery,Total,2021,1178
ARM,Armenia,Asia,Corruption: Bribery,Total,2022,3935
ARM,Armenia,Asia,Corruption: Bribery,Total,2023,1322
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2013,56
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2014,1001
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2015,137
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2016,625
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2017,19490
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2018,6248
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2019,397
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2020,79430
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2021,0
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2022,1
ARM,Armenia,Asia,Corruption: Other acts of corruption,Total,2023,40
ARM,Armenia,Asia,Smuggling of migrants,Total,2013,874
ARM,Armenia,Asia,Smuggling of migrants,Total,2014,1404
ARM,Armenia,Asia,Smuggling of migrants,Total,2015,0
ARM,Armenia,Asia,Smuggling of migrants,Total,2016,4503
ARM,Armenia,Asia,Smuggling of migrants,Total,2017,5005
ARM,Armenia,Asia,Smuggling of migrants,Total,2018,572
ARM,Armenia,Asia,Smuggling of migrants,Total,2019,693
ARM,Armenia,Asia,Smuggling of migrants,Total,2020,559
ARM,Armenia,Asia,Smuggling of migrants,Total,2021,30
ARM,Armenia,Asia,Smuggling of migrants,Total,2022,587
ARM,Armenia,Asia,Smuggling of migrants,Total,2023,11492
ARM,Armenia,Asia,Burglary,Total,2004,3285
ARM,Armenia,Asia,Burglary,Total,2005,7
ARM,Armenia,Asia,Burglary,Total,2006,1581
ARM,Armenia,Asia,Burglary,Total,2007,5312
ARM,Armenia,Asia,Burglary,Total,2008,7171
ARM,Armenia,Asia,Burglary,Total,2009,814
ARM,Armenia,Asia,Burglary,Total,2010,904
ARM,Armenia,Asia,Burglary,Total,2011,1187
ARM,Armenia,Asia,Burglary,Total,2012,71
ARM,Armenia,Asia,Burglary,Total,2013,4082
ARM,Armenia,Asia,Burglary,Total,2014,2584
ARM,Armenia,Asia,Burglary,Total,2015,215
ARM,Armenia,Asia,Burglary,Total,2016,626
ARM,Armenia,Asia,Burglary,Total,2017,0
ARM,Armenia,Asia,Burglary,Total,2018,4196
ARM,Armenia,Asia,Theft,Total,2003,1
ARM,Armenia,Asia,Theft,Total,2004,766
ARM,Armenia,Asia,Theft,Total,2005,862
ARM,Armenia,Asia,Theft,Total,2006,2117
ARM,Armenia,Asia,Theft,Total,2007,2
ARM,Armenia,Asia,Theft,Total,2008,2760
ARM,Armenia,Asia,Theft,Total,2009,185
ARM,Armenia,Asia,Theft,Total,2010,98
ARM,Armenia,Asia,Theft,Total,2011,1461
ARM,Armenia,Asia,Theft,Total,2012,0
ARM,Armenia,Asia,Theft,Total,2013,13
ARM,Armenia,Asia,Theft,Total,2014,329
ARM,Armenia,Asia,Theft,Total,2015,157
ARM,Armenia,Asia,Theft,Total,2016,24006
ARM,Armenia,Asia,Theft,Total,2017,24737
ARM,Armenia,Asia,Theft,Total,2018,22
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2003,77
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2004,13
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2005,104
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2006,1026
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2007,5425
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2008,28
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2009,0
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2010,17
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2011,25
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2012,3429
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2013,223
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2014,1092
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2015,3246
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2016,635
ARM,Armenia,Asia,Theft: of a motorized vehicle,Total,2017,701
